Taxa,name,cooccurrence_g1,cooccurrence_g2,cor_g1,cor_g2,diff_cor,p,sign
data1 - s__Abiotrophia_defectiva,data2 - HMDB0000122,85,45,-0.0393319533773229,-0.333884356541783,0.29455240316446,0.104725908832725,g2-
data1 - s__Abiotrophia_defectiva,data2 - HMDB0002497,85,45,-0.0157026099900475,0.348023771996709,0.363726381986757,0.0458430729295338,g2+
data1 - s__Abiotrophia_defectiva,data2 - HMDB0002829,85,45,-0.114755328418156,-0.32950494188215,0.214749613463993,0.231552556140773,g2-
data1 - s__Abiotrophia_defectiva,data2 - HMDB0038327,85,45,0.0357103196463135,0.307657726656359,0.271947407010045,0.136911757974795,g2+
data1 - s__Abiotrophia_defectiva,data2 - HMDB0041706,85,45,-0.100487452059166,-0.336053026495333,0.235565574436166,0.189772633232452,g2-
data1 - s__Abiotrophia_defectiva,data2 - HMDB0041734,85,45,-0.0830794866597868,-0.311623668565364,0.228544181905577,0.20769281965171,g2-
data1 - s__Abiotrophia_defectiva,data2 - HMDB0041785,85,45,-0.136129410875345,-0.339353463202108,0.203224052326763,0.254136701645037,g2-
data1 - s__Abiotrophia_defectiva,data2 - HMDB0059990,85,45,-0.141277601159909,-0.306523420635289,0.16524581947538,0.357832179332315,g2-
data1 - s__Abiotrophia_defectiva,data2 - HMDB0060121,85,45,-0.00232210888165347,0.30455692706437,0.306879035946024,0.0949441412250736,g2+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - HMDB0000228,94,47,-0.0858289058776715,0.331155692804473,0.416984598682145,0.0191447994156497,g2+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - HMDB0010388,94,47,-5.57025645039327e-05,0.307901246070615,0.307956948635118,0.083030324115311,g2+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - HMDB0041785,94,47,-0.0980389879895174,-0.346116131057677,0.248077143068159,0.152571592651099,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - HMDB0060054,94,47,-0.0808409512784871,-0.323817368351066,0.242976417072579,0.165097979385058,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - HMDB0304809,94,47,-0.0309632201712735,-0.332587069135541,0.301623848964268,0.0864921514948496,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - HMDB0000158,136,73,-0.0888522006358025,0.3578192391945,0.446671439830302,0.00169705476719373,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - HMDB0000391,136,73,0.08397419262346,-0.406895754687198,0.490869947310658,0.000474376336931259,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - HMDB0000501,136,73,0.0318653265071817,-0.323072009364746,0.354937335871927,0.0129537514379461,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - HMDB0000559,136,73,0.0487752953546297,0.304568506643102,0.255793211288472,0.071925662675183,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - HMDB0061116,136,73,-0.0932330149079212,0.314004307523702,0.407237322431624,0.00459617751828301,g2+
data1 - s__Actinomyces_graevenitzii,data2 - HMDB0241978,137,71,-0.152033623244804,-0.313659747642335,0.161626124397531,0.24972077500811,g2-
data1 - s__Actinomyces_naeslundii,data2 - HMDB0002982,129,67,0.123018075364241,0.319883254237357,0.196865178873116,0.17565951191542,g2+
data1 - s__Actinomyces_naeslundii,data2 - HMDB0005060,129,67,0.0234854733619499,0.359169490110059,0.335684016748109,0.0216714806306173,g2+
data1 - s__Actinomyces_naeslundii,data2 - HMDB0029737,129,67,0.0196908355981354,-0.360104355411104,0.379795191009239,0.00975485362609407,g2-
data1 - s__Actinomyces_naeslundii,data2 - HMDB0030982,129,67,-0.0881518284177745,0.320140489066591,0.408292317484366,0.00619262284194511,g2+
data1 - s__Actinomyces_naeslundii,data2 - HMDB0245498,129,67,-0.0512739298895726,-0.315915108349952,0.264641178460379,0.0723886922115493,g2-
data1 - s__Actinomyces_oris,data2 - HMDB0012851,134,75,0.325989213659654,0.0577768096769902,0.268212403982664,0.0558831948064888,g1+
data1 - s__Actinomyces_oris,data2 - HMDB0241978,134,75,-0.00851906723796563,-0.336550024921229,0.328030957683263,0.0198588538977311,g2-
data1 - s__Actinomyces_oris,data2 - HMDB0245498,134,75,-0.0816944973769424,-0.307260800375001,0.225566302998059,0.108226045449433,g2-
data1 - s__Actinomyces_sp._ICM58,data2 - HMDB0010394,133,71,0.0211056186244588,-0.482031096059087,0.503136714683546,0.000259014446021943,g2-
data1 - s__Actinomyces_sp._ICM58,data2 - HMDB0010402,133,71,0.0656514176266064,-0.471060372656112,0.536711790282718,0.000114979787322778,g2-
data1 - s__Actinomyces_sp._ICM58,data2 - HMDB0034148,133,71,-0.142776619090932,-0.322900375533324,0.180123756442392,0.201586330983926,g2-
data1 - s__Actinomyces_sp._ICM58,data2 - HMDB0036093,133,71,-0.041422185621715,0.344083236585099,0.385505422206814,0.00749955118407897,g2+
data1 - s__Actinomyces_sp._ICM58,data2 - HMDB0039539,133,71,-0.044623225453366,0.347085172099944,0.39170839755331,0.00656749446769544,g2+
data1 - s__Actinomyces_sp._ICM58,data2 - HMDB0094728,133,71,0.01641656322792,-0.304240018932608,0.320656582160528,0.0271727492360343,g2-
data1 - s__Actinomyces_sp._oral_taxon_172,data2 - HMDB0000158,127,68,-0.158149338073428,0.30525414830293,0.463403486376359,0.00193157958861323,g2+
data1 - s__Actinomyces_sp._oral_taxon_172,data2 - HMDB0000517,127,68,0.0289285854447866,0.32263463646638,0.293706051021594,0.0459348058554585,g2+
data1 - s__Actinomyces_sp._oral_taxon_172,data2 - HMDB0004710,127,68,0.0287919554863164,-0.353026269151003,0.381818224637319,0.00940148520849871,g2-
data1 - s__Actinomyces_sp._oral_taxon_172,data2 - HMDB0010394,127,68,0.0829434141070902,-0.46719760439009,0.55014101849718,0.000117931747885658,g2-
data1 - s__Actinomyces_sp._oral_taxon_172,data2 - HMDB0010402,127,68,0.0968924862840957,-0.437543352221117,0.534435838505213,0.000216707211158518,g2-
data1 - s__Actinomyces_sp._oral_taxon_172,data2 - HMDB0036093,127,68,-0.0226957130300717,0.364742772761381,0.387438485791453,0.00816696452899435,g2+
data1 - s__Actinomyces_sp._oral_taxon_172,data2 - HMDB0039539,127,68,-0.0259346501741436,0.375948431581045,0.401883081755189,0.00594022756504642,g2+
data1 - s__Actinomyces_sp._oral_taxon_172,data2 - HMDB0061116,127,68,-0.140639736193628,0.30120199168081,0.441841727874438,0.00313220252270141,g2+
data1 - s__Actinomyces_sp._oral_taxon_181,data2 - HMDB0000391,94,54,0.00398184839768285,-0.339202973057004,0.343184821454686,0.0411584975582255,g2-
data1 - s__Actinomyces_sp._oral_taxon_181,data2 - HMDB0001976,94,54,0.169825372053037,0.315242213777854,0.145416841724817,0.375956824552376,g2+
data1 - s__Actinomyces_sp._oral_taxon_181,data2 - HMDB0002689,94,54,-0.117733769547311,-0.300647487157209,0.182913717609898,0.272485976971058,g2-
data1 - s__Actinomyces_sp._oral_taxon_181,data2 - HMDB0004158,94,54,-0.00817959451500731,0.308607498083901,0.316787092598909,0.0614157447996468,g2+
data1 - s__Actinomyces_sp._oral_taxon_181,data2 - HMDB0004160,94,54,0.0270964609030263,0.311956577785874,0.284860116882847,0.0910341871011779,g2+
data1 - s__Actinomyces_sp._oral_taxon_181,data2 - HMDB0006797,94,54,-0.0382212287164935,-0.330220200167085,0.291998971450591,0.0813828319007315,g2-
data1 - s__Actinomyces_sp._oral_taxon_181,data2 - HMDB0013713,94,54,0.349803955255991,0.0561772309413687,0.293626724314622,0.0773230141920698,g1+
