"","s__Collinsella_aerofaciens","s__Blautia_wexlerae","s__Faecalibacterium_prausnitzii","s__Prevotella_copri","s__Catenibacterium_mitsuokai","s__Dorea_longicatena","s__Mediterraneibacter_faecis","s__Fusicatenibacter_saccharivorans","s__Holdemanella_biformis","s__Ruminococcus_bromii","s__Blautia_obeum","s__Extibacter_muris","s__Gemmiger_formicilis","s__Holdemanella_porci","s__Bifidobacterium_adolescentis","s__Blautia_massiliensis","s__Coprococcus_comes","s__Anaerobutyricum_hallii","s__Anaerostipes_hadrus","s__Dorea_formicigenerans","s__Roseburia_faecis","s__Subdoligranulum_sp._APC924_74","s__Methanobrevibacter_smithii","s__Oliverpabstia_intestinalis","s__Bifidobacterium_longum","s__Phocaeicola_vulgatus","s__Mogibacterium_kristiansenii","s__Cyclospora_cayetanensis","s__Eubacterium_coprostanoligenes","s__Roseburia_inulinivorans","s__Ruminococcus_torques","s__Ruminococcus_callidus","s__Paratractidigestivibacter_faecalis","s__Bifidobacterium_catenulatum","s__Blautia_faecis","s__Blautia_glucerasea","s__Blautia_luti","s__Slackia_isoflavoniconvertens","s__Romboutsia_timonensis","s__Blautia_faecicola","s__Bacteroides_uniformis","s__Ruminococcus_gnavus","s__Anaerobutyricum_soehngenii","s__Oscillibacter_sp._ER4","s__Prevotella_stercorea","s__Prevotella_hominis","s__Roseburia_intestinalis","s__Ellagibacter_isourolithinifaciens","s__Coprococcus_eutactus","s__Akkermansia_muciniphila","s__Blautia_sp._BIOML_A1","s__Vescimonas_coprocola","s__Eubacterium_ramulus","s__Faecalibacterium_sp._HTFF","s__Coprococcus_catus","s__Evtepia_gabavorous","s__Dialister_succinatiphilus","s__Blautia_stercoris","s__Lentihominibacter_faecis","s__Parolsenella_catena","s__Senegalimassilia_anaerobia","s__Collinsella_bouchesdurhonensis","s__Escherichia_coli","s__Lachnospira_eligens","s__Anthropogastromicrobium_aceti","s__Ruminococcus_bicirculans","s__Veillonella_parvula","s__Ruminococcus_flavefaciens","s__Prevotella_sp._885","s__Phascolarctobacterium_succinatutens","s__Oscillibacter_valericigenes","s__Lachnoclostridium_sp._210928_DFI_6_3","s__Ruminococcus_lactaris","s__Ruminococcus_sp._NSJ_71","s__Ruthenibacterium_lactatiformans","s__Butyrivibrio_crossotus","s__Flavonifractor_plautii","s__Prevotellamassilia_timonensis","s__Roseburia_sp._BX1005","s__Olsenella_uli","s__Gallintestinimicrobium_propionicum","s__Roseburia_hominis","s__Ruminococcus_sp._BSD2780120874_150323_B10","s__Vescimonas_fastidiosa","s__Faecalicatena_fissicatena","s__Simiaoa_sunii","s__Ruminococcus_sp._FMBCY1","s__Collinsella_sp._AM34_10","s__Senegalimassilia_faecalis","s__Mediterraneibacter_sp._NSJ_151","s__Agathobaculum_butyriciproducens","s__Anaerotardibacter_sp._CLA_AA_M13","s__Phascolarctobacterium_sp._Marseille_Q4147","s__Eggerthella_lenta","s__Eubacterium_ventriosum","s__Alistipes_putredinis","s__Absicoccus_porci","s__Oscillibacter_sp._MSJ_31","s__Bacteroides_caccae","s__Intestinibacter_bartlettii","s__Bacteroides_ovatus","s__Blautia_schinkii","s__Faecalibacillus_intestinalis","s__Holdemanella_sp._MSK_7_32","s__Pseudoflavonifractor_sp._MSJ_30","s__Blautia_sp._MSK_20_85","s__Bacteroides_fragilis","s__Ruminococcus_sp._AF37_3AC","s__Blautia_sp._MCC270","s__Klebsiella_pneumoniae","s__Parabacteroides_merdae","s__Roseburia_sp._CLA_AA_H209","s__Desulfovibrio_piger","s__Bacteroides_stercoris","s__Blautia_sp._OF03_15BH","s__Kineothrix_sp._MSJ_39","s__Ruminococcus_sp._Marseille_P6503","s__Ruminococcus_sp._M6_2020","s__Blautia_sp._MSK20_18","s__Blautia_sp._MCC283","s__Collinsella_sp._TF05_9AC","s__Mitsuokella_jalaludinii","s__Pseudoflavonifractor_phocaeensis","s__Faecalibacterium_sp._Marseille_Q4896","s__Brotomerdimonas_butyrica","s__Clostridium_sp._1001271B_151109_B4","s__Adlercreutzia_equolifaciens","s__Blautia_sp._MSJ_36","s__Bacteroides_thetaiotaomicron","s__Blautia_sp._Marseille_P3087","s__Megasphaera_elsdenii","s__Ruminococcus_sp._210702_SL_1_03","s__Parabacteroides_distasonis","s__Clostridium_sp._BIOML_A1","s__Fusicatenibacter_sp._CLA_AA_H277","s__Faecalibacillus_faecis","s__Anaeromassilibacillus_sp._An200","s__Blautia_hansenii","s__Bifidobacterium_pseudocatenulatum","s__Dorea_sp._AF36_15AT","s__Paraprevotella_clara","s__Phocaeicola_massiliensis","s__Blautia_sp._MSJ_19","s__Clostridium_saudiense","s__Roseburia_sp._CLA_AA_H204","s__Clostridium_sp._D43t1_170807_D5","s__Faecalibacterium_sp._CLA_AA_H233","s__Bacteroides_xylanisolvens","s__Waltera_intestinalis","s__Faecalibacterium_sp._I3389","s__Oscillibacter_sp._MCC667","s__Dorea_sp._AM58_8","s__Eubacterium_sp._AF22_8LB","s__Faecalibacterium_sp._AF27_11BH","s__Porcipelethomonas_ammoniilytica","s__Solobacterium_moorei","s__Streptococcus_salivarius","s__Dorea_phocaeensis","s__Butyricicoccus_faecihominis","s__Prevotella_sp._Marseille_P4119","s__Clostridium_sp._D43t1_170807_H7","s__Clostridium_sp._AF15_31","s__Butyricicoccus_sp._BIOML_A1","s__Brotolimicola_acetigignens","s__Waltera_sp._CLA_AA_H273","s__Prevotella_pectinovora","s__Clostridium_perfringens","s__Yeguia_hominis","s__Alistipes_shahii","s__Mediterraneibacter_glycyrrhizinilyticus","s__Faecalibacillus_sp._MSK20_93","s__Phascolarctobacterium_faecium","s__Alistipes_onderdonkii","s__Clostridium_spiroforme","s__Clostridium_sp._AF36_4","s__Dysosmobacter_sp._BX15","s__Clostridium_sp._L2_50","s__Clostridium_sp._AF37_5","s__Negativibacillus_massiliensis","s__Intestinimonas_butyriciproducens","s__Anaerotignum_faecicola","s__Clostridium_sp._AF15_41","s__Clostridium_sp._1001270H_150608_G6","s__Clostridium_sp._AM42_36","s__Clostridium_sp._AM49_4BH","s__Blautia_ammoniilytica","s__Barnesiella_intestinihominis","s__Collinsella_tanakaei","s__Phocea_massiliensis","s__Intestinimonas_sp._MSJ_38","s__Clostridium_sp._1001270J_160509_D11","s__Dysosmobacter_welbionis","s__Ruminococcus_champanellensis","s__Suilimivivens_aceti","s__Pseudoflavonifractor_capillosus","s__Clostridium_sp._AF43_10","s__Faecalibacillus_sp._H12","s__Ruminococcus_sp._NSJ_13","s__Turicibacter_sanguinis","s__Jingyaoa_shaoxingensis","s__Dorea_ammoniilytica","s__Clostridium_sp._OM08_29","s__Terrisporobacter_mayombei","s__Clostridium_sp._AF23_8","s__Mediterraneibacter_butyricigenes","s__Oribacterium_sp._oral_taxon_102","s__Dorea_sp._AF24_7LB","s__Dorea_sp._OM07_5","s__Alistipes_communis","s__Alistipes_indistinctus","s__Dorea_sp._AM10_31","s__Streptococcus_parasanguinis","s__Agathobaculum_sp._M2","s__Streptococcus_thermophilus","s__Alistipes_ihumii","s__Qingrenia_yutianensis","s__Parolsenella_massiliensis","s__Allisonella_histaminiformans","s__Dorea_sp._NSJ_36","s__Prevotella_sp._P4_67","s__Prevotella_sp._P5_64","s__Dorea_sp._AM13_35","s__Schaalia_odontolytica","s__Terrisporobacter_glycolicus","s__Bilophila_wadsworthia","s__Bacteriophage_sp."
"s__Collinsella_aerofaciens",NA,0.301967069916979,0.116396131424637,NA,NA,0.933539666691147,0.228782845996169,NA,0.026875873225248,NA,0.100534710786176,NA,NA,0.570855127545357,NA,0.486305854283153,NA,NA,NA,0.61718217818143,0.160361359824384,NA,NA,NA,0.674664914791809,NA,NA,0.887666667121764,NA,NA,0.401787862157772,NA,0.112125898334479,0.842835469842128,NA,NA,NA,0.491224689668953,NA,NA,0.973154014856169,0.251632192397498,NA,0.749699945985096,NA,0.213693233223864,0.389384122847277,0.716377197528189,NA,NA,NA,0.782161977965021,NA,0.435068105731659,NA,NA,NA,NA,0.283815876773358,0.142379133009318,0.646554516962314,0.614134876317547,NA,0.360488025242437,0.487681634527413,NA,NA,0.515738109852151,NA,NA,0.529238340394974,0.333107637350535,NA,NA,NA,NA,NA,NA,NA,0.301534318467496,0.39680291228037,0.539888065962898,NA,0.5100893851572,NA,0.113119108301297,NA,0.325641792929105,NA,NA,NA,NA,NA,0.599840678439485,NA,NA,NA,0.390470873647001,NA,NA,NA,NA,NA,0.54984189590792,0.71125462220611,NA,NA,NA,0.293595333375157,NA,NA,0.262742525300617,NA,NA,NA,0.332536741932215,NA,0.3388395771078,NA,NA,0.313664157125196,NA,NA,NA,NA,NA,NA,NA,0.918081068927235,NA,NA,0.911925983167823,NA,NA,0.75389469526223,NA,NA,NA,NA,0.685763127262565,0.384714535401762,NA,NA,NA,0.0902806901740776,0.0729149860771532,0.3060629468554,0.873691379945265,0.542118288650745,NA,0.519760519680329,0.0347620675796842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.779012346821569,0.459577577893573,NA,NA,0.783465462053888,0.525413038355212,NA,NA,NA,NA,NA,0.43802439157645,0.442305336235076,NA,0.772521213289598,NA,NA,NA,NA,0.308950926993709,NA,0.271288926408005,NA,NA,NA,NA,0.514370868510049,NA,NA,NA,0.586000827399957,NA,0.0385335505878544,NA,NA,NA,NA,0.717424976890282,0.34305175416959,NA,NA,NA,0.964508150276276,0.298701413474407,0.399560403406461,NA,NA,0.141207456528688,NA,0.767480187066928,0.0907644100702203,NA,NA,0.369867913354201,NA,NA,NA,NA,NA,0.404073861355241,NA,NA,NA
"s__Blautia_wexlerae",0.301967069916979,NA,NA,0.355942865991555,NA,0.567485570306126,0.1517183921888,NA,NA,NA,0.80640179891554,NA,NA,NA,NA,0.744369341018716,0.246002082767214,0.870974648801553,NA,0.837007881343396,NA,NA,0.934632822758238,0.734667653030576,NA,NA,NA,0.388964059982775,NA,NA,0.422683899450599,0.258382333601684,NA,0.156960164154627,0.164133689855075,0.209296546342934,0.0094623103502209,0.270417477304636,NA,NA,NA,0.900714801074969,NA,0.996723694648557,0.837354156126462,NA,NA,NA,NA,NA,0.285264075451591,0.645451173025412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252397554441594,NA,NA,0.970751425249609,NA,NA,NA,NA,0.960075510336262,0.873545058407409,NA,NA,NA,NA,NA,NA,0.807744134278901,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54552794045111,NA,NA,NA,0.876013818359138,0.90549767594374,NA,NA,0.219408423369757,0.521079023140655,0.547939489888725,0.229272365317199,0.277114503590255,0.434297684839462,NA,NA,NA,NA,NA,NA,0.746594120646991,NA,0.914830761035474,0.106235456123098,0.520127534905429,NA,NA,NA,0.409499839650185,0.575094851900841,NA,0.0545106033059879,NA,NA,NA,0.698228313554923,NA,0.914669670999092,0.198706267859074,NA,0.281740914120069,NA,NA,NA,NA,NA,0.957879642454546,NA,NA,NA,NA,0.909273615223112,NA,NA,NA,NA,NA,0.834894343944611,0.206803064340249,NA,NA,NA,NA,0.594100577844692,NA,NA,NA,NA,NA,NA,NA,NA,0.247981170425563,0.568174559092793,0.30053710544263,NA,NA,NA,NA,NA,NA,0.749363517197636,0.409702740879366,NA,NA,NA,0.792567614656804,NA,NA,NA,NA,NA,NA,NA,NA,0.644524035138174,0.60135877594993,NA,0.640975031566305,0.117727843906685,NA,0.34128122088412,NA,NA,NA,NA,NA,0.692416236262594,NA,NA,NA,NA,0.0355559277217194,0.730829742085696,0.889204000570636,0.579429408641992,NA,0.946455530224677,0.92474870260754,0.160103043847629,0.0926918428614409,NA,0.967523923717312,NA,NA,0.784341376259998,NA,NA,0.905343284755269,NA,NA,NA,0.177439386984589
"s__Faecalibacterium_prausnitzii",0.116396131424637,NA,NA,0.010805932656361,NA,NA,NA,0.384165079096251,NA,0.00445497976991305,NA,0.979721317995605,0.446688967664729,NA,NA,NA,NA,NA,NA,NA,0.968510644999339,NA,0.468558369458771,NA,NA,NA,NA,NA,NA,0.24076847985632,NA,NA,0.0708771464630736,NA,NA,NA,NA,NA,NA,0.0559400349169964,NA,NA,NA,NA,NA,NA,0.486705871919669,NA,NA,NA,NA,NA,0.778179041796021,0.131216990287292,NA,NA,NA,NA,0.505477041411099,0.0129864459785293,0.032897317659313,0.0437339160271902,NA,NA,0.534036621269365,NA,NA,NA,NA,NA,NA,0.227414368152784,NA,NA,0.143737362949759,NA,NA,NA,NA,0.0632201743736612,0.0519356136239846,NA,NA,NA,NA,NA,NA,0.672638179128229,NA,NA,NA,NA,NA,0.167474470157889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0996260141650641,NA,NA,NA,NA,NA,NA,NA,0.200765126368817,NA,NA,NA,NA,NA,NA,NA,0.0786888826130747,NA,NA,0.833598036894604,0.0992389291156892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276685169339341,NA,NA,0.483141799139573,NA,NA,NA,0.219037531143013,NA,NA,NA,NA,0.576053692667108,NA,NA,NA,0.219252363696827,NA,NA,0.151557374494171,NA,NA,NA,0.855648382819583,0.351975694771514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059824867785196,NA,0.0144917863515417,0.0625894210098444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.897647273666248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s__Prevotella_copri",NA,0.355942865991555,0.010805932656361,NA,0.470042462659253,NA,NA,NA,NA,NA,0.626322271115093,NA,NA,0.0548985686640497,NA,NA,NA,NA,0.832316210891213,NA,NA,NA,NA,NA,NA,NA,0.266062962809703,NA,NA,NA,NA,0.450667201098643,NA,NA,0.823370541371467,0.232413784347237,NA,NA,0.103591108578037,NA,NA,0.198005145899032,NA,0.862064277622625,0.199193223274386,0.146317327110401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488559070275338,NA,NA,0.34330841492502,NA,NA,NA,NA,NA,NA,NA,NA,0.531169716459622,0.373225338018875,NA,NA,NA,NA,NA,NA,NA,0.935976091727272,NA,NA,NA,NA,NA,0.581459060808138,NA,NA,NA,NA,NA,NA,NA,0.354830325449784,0.973373830307818,0.975298594375401,0.570370064672781,0.491451974104654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328811783132131,NA,NA,NA,NA,NA,NA,NA,NA,0.218848605663472,NA,0.424091182399468,NA,NA,NA,NA,0.0570466016235457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.704137581170707,NA,NA,NA,NA,NA,NA,NA,NA,0.316710063946676,NA,0.780323608370966,NA,NA,NA,NA,NA,0.795846166826773,NA,NA,NA,0.68052813580522,NA,0.151585670564197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40974616106553,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.370862239001453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.728952795757402,NA,0.549726587267662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764730541974457,NA,0.771347471028817,0.251315569226061,NA,NA,NA,NA,NA
"s__Catenibacterium_mitsuokai",NA,NA,NA,0.470042462659253,NA,NA,NA,NA,0.820367507765601,NA,NA,NA,NA,0.892784460697923,NA,NA,NA,NA,NA,0.672889352296652,0.0346527328408212,0.457595428168917,NA,NA,NA,NA,0.697415986954045,NA,NA,NA,NA,NA,0.394955240515698,NA,0.405094875110404,NA,NA,0.374550636650338,NA,NA,0.88613842806125,NA,NA,NA,0.645109688269813,0.0896973521232777,0.029902599772631,NA,NA,0.852901155915666,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.547353863028993,0.872137272470015,0.740418113894098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.795342200324564,NA,NA,NA,NA,0.364264591263733,NA,0.32828152673295,0.233515092476327,NA,NA,NA,0.965091650032664,NA,NA,NA,0.824795631908051,NA,NA,NA,NA,NA,NA,0.501453750355723,NA,NA,NA,NA,NA,NA,0.236025490378485,0.134061209286526,NA,NA,NA,0.0287705088718257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0517245180272403,NA,NA,NA,NA,NA,NA,NA,0.504042209753291,NA,0.980024208435511,NA,NA,NA,NA,0.359927573999483,NA,0.0595605745083001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533163081353249,NA,NA,NA,NA,NA,NA,NA,NA,0.261607506770127,NA,0.784016520108449,0.112821131019846,0.596492462894286,0.152727536072058,0.557761577750079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42493002276909,NA,NA,NA,NA,NA,NA,NA,NA,0.452777430331361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362783139492939,NA,NA,NA,NA,NA,NA,NA,0.114962438289241,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s__Dorea_longicatena",0.933539666691147,0.567485570306126,NA,NA,NA,NA,0.810236432063411,0.615229237388703,0.741396276365404,NA,NA,NA,NA,0.27389535760699,NA,0.529482579706913,0.0591858912002097,NA,0.630233526054443,0.911237752111934,NA,NA,0.150164763308807,0.946277493103218,NA,0.443871036790182,NA,NA,NA,NA,0.856483331375312,NA,NA,NA,NA,NA,NA,0.402134983002421,NA,0.946015707479058,0.935195399579721,0.879699359270119,NA,0.909342173465593,NA,NA,NA,NA,NA,NA,NA,0.56802709056657,0.724789957949153,NA,0.627920748208156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.704009260718903,NA,NA,0.176520318479322,NA,NA,0.93911517997139,0.640505868132989,NA,0.624429237394847,NA,NA,NA,NA,NA,NA,0.128560258215641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568256139105265,0.47440643695576,NA,0.206355947009242,0.037249827067517,NA,0.843692998926899,0.201507111097788,NA,0.397235860846018,NA,0.218985766594254,NA,NA,NA,NA,0.602132435293059,NA,NA,0.7904125913042,0.661780322573399,0.46343257763043,NA,0.535816950806267,NA,0.539560377426782,NA,NA,NA,NA,NA,0.959046162245784,NA,NA,NA,0.961421858226667,NA,NA,NA,NA,NA,NA,0.204178517504731,NA,NA,NA,NA,NA,NA,0.107844972153472,0.338577970508822,NA,0.269555345202991,0.907468926687846,0.385782435260669,0.629913042175989,NA,NA,NA,0.0663590242966178,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561498313904898,0.315791898450027,0.589031079818273,NA,NA,NA,0.678167410706424,NA,0.812431859415185,0.146412989248724,NA,0.777022433136261,NA,0.452730225894584,NA,NA,NA,NA,NA,NA,NA,NA,0.660549041254045,0.333732511958175,NA,0.744105307168469,0.225001033568668,NA,0.319589371956957,NA,NA,NA,NA,NA,0.559149123560526,NA,NA,NA,NA,0.0281122444442483,NA,NA,0.94970511208731,0.773593350830965,NA,0.177135527565442,NA,0.0141123918012301,NA,0.759092345807539,NA,NA,NA,NA,NA,NA,0.10633980132444,NA,NA,0.627256650170329
"s__Mediterraneibacter_faecis",0.228782845996169,0.1517183921888,NA,NA,NA,0.810236432063411,NA,NA,0.158585637716903,NA,0.0762054700963678,NA,NA,0.936279446082668,NA,0.115043716427703,0.101111850754322,0.95405184629002,NA,0.272696389485087,NA,NA,NA,NA,NA,0.359867989315839,NA,0.728215481463807,NA,NA,0.226670854273858,NA,NA,NA,NA,0.235128687881772,0.773395921642647,0.92161987973039,NA,0.191232311566241,0.542075000311128,0.0718954394470936,NA,0.622568303536862,0.143719908708057,NA,NA,NA,NA,0.681404972026619,0.184687551229323,0.283015701603864,NA,NA,NA,NA,NA,NA,NA,NA,0.434817385174028,NA,NA,NA,NA,0.37509898543495,NA,0.702015320742458,NA,NA,0.207706385522396,NA,NA,NA,0.1236208650669,NA,0.563210565310305,NA,NA,NA,NA,NA,NA,0.129859530662694,NA,NA,NA,NA,NA,0.102080003566503,NA,NA,NA,5.52358217047588e-05,NA,NA,NA,0.740886817011071,0.35206014256235,NA,0.484551695571941,0.593471720429473,NA,0.72002504407634,0.570437514537014,NA,0.501524756014504,NA,NA,0.876111054330839,NA,NA,NA,0.181886706133029,NA,NA,NA,0.811061006703901,NA,NA,NA,NA,0.33204198227984,NA,NA,NA,NA,NA,0.633096902749117,NA,NA,0.955642315048711,0.210642792853883,0.622260721955668,NA,NA,NA,NA,NA,0.501312638204873,0.125333391343532,NA,NA,NA,NA,NA,NA,0.924380504444217,NA,NA,0.869851795817873,0.81938381711906,0.339216988730956,NA,0.656537919554208,NA,0.259430103063464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.424222118750331,NA,NA,NA,NA,0.854952705960433,NA,0.384576685536677,0.257940698657965,NA,0.649732535687996,NA,0.272589853664505,NA,NA,NA,NA,NA,NA,NA,NA,0.898182819818682,0.299720340685077,NA,0.227411415777282,0.889421631247615,0.612791529023579,0.0880920926614874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.526671098363345,0.833318845358811,0.897237005274872,NA,NA,NA,NA,NA,0.672160394984072,0.934029772107148,NA,NA,0.278913444044949,NA,NA,NA,0.338480227057054,NA,NA,NA
"s__Fusicatenibacter_saccharivorans",NA,NA,0.384165079096251,NA,NA,0.615229237388703,NA,NA,NA,0.685994753151408,NA,0.437736363038532,0.531484885795596,NA,NA,NA,0.329499758115686,0.390466337583879,NA,NA,0.21389551930416,NA,0.718386051249048,0.778756910876954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.350402451062992,NA,NA,NA,NA,NA,NA,0.453678870560243,NA,NA,NA,NA,NA,0.719405118714808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571413189172465,0.875625412978776,NA,NA,0.911884376101968,0.08923382295509,0.682100584630012,NA,0.758305160168539,NA,0.444276933889753,NA,NA,NA,0.329927951991784,NA,NA,NA,0.481205019374214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.619812481627261,NA,NA,NA,0.715410044990691,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192000937786529,NA,0.105243301134852,0.0519615532477117,NA,NA,0.658559185215449,NA,NA,NA,NA,0.112639903342901,NA,0.556996989981179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30934819733245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389756746643511,NA,0.808479641219474,NA,NA,NA,0.595651588846626,NA,0.401294837542109,NA,0.0320905231869462,NA,NA,NA,0.453361063542686,NA,NA,NA,NA,0.980493455813487,NA,NA,0.208195136213065,NA,NA,NA,NA,NA,NA,NA,NA,0.274989200226818,NA,NA,NA,NA,NA,NA,NA,0.167520648227993,0.422965743164283,NA,NA,0.151678803457545,0.53212155315684,NA,0.627451320652126,NA,NA,NA,NA,NA,NA,NA,0.643707322831964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0501603331167031
"s__Holdemanella_biformis",0.026875873225248,NA,NA,NA,0.820367507765601,0.741396276365404,0.158585637716903,NA,NA,NA,NA,NA,NA,0.58200402691288,NA,NA,NA,0.699263144794101,NA,0.174169684412815,2.9333308402848e-05,NA,0.039203785736796,0.380173294822389,NA,NA,0.259586800745692,0.884220713984793,NA,0.0015806730454298,NA,NA,0.668860447503292,NA,NA,NA,0.530291191667316,0.157005108240233,NA,0.88899986732599,0.103950434772019,NA,NA,0.162608771115436,NA,NA,NA,NA,NA,0.111563549815549,NA,0.884428080779103,NA,NA,NA,NA,NA,NA,NA,0.680754947659647,0.0928230164437966,0.151982961512845,NA,NA,0.032245454930538,0.0044567350689664,NA,NA,NA,NA,0.779984799754965,0.00891743785227492,NA,NA,0.353968211073499,NA,0.265329501249995,NA,NA,NA,NA,NA,NA,0.651204730353343,NA,NA,NA,NA,0.983698660060581,0.296585302250428,NA,NA,NA,NA,NA,NA,NA,0.36380107938347,NA,NA,NA,0.148559431486189,NA,0.483929204890301,0.961074251172842,NA,0.906716050971533,0.651117091004524,0.0578277923625835,NA,0.671155691562074,NA,NA,NA,NA,NA,NA,0.594413158183709,NA,NA,0.0527747184487283,NA,0.577670680913192,NA,NA,NA,NA,0.171773342323636,0.525611301661386,0.234480254706992,NA,NA,0.718613413775422,NA,NA,NA,NA,NA,NA,0.00601856247423135,NA,NA,NA,NA,NA,NA,0.00913360339457849,NA,NA,NA,0.991666072449381,NA,0.864363845392807,NA,0.303009693179623,0.973592693343445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.721139154690186,NA,NA,NA,0.390312628588822,0.617094833116573,NA,0.47007789470867,0.712686177890131,NA,0.692009541957715,NA,0.872675578663282,NA,NA,NA,NA,NA,NA,NA,NA,0.953994274001081,NA,NA,0.0363956192561445,0.985003243287046,NA,0.679859176851784,NA,NA,0.462721949960156,NA,NA,NA,NA,NA,NA,NA,NA,0.0379033043957808,0.0249692937267841,0.121239856215881,NA,NA,NA,0.135328181406821,NA,0.553950190131347,NA,NA,NA,0.126670189265161,NA,NA,NA,NA,NA,NA,NA
"s__Ruminococcus_bromii",NA,NA,0.00445497976991305,NA,NA,NA,NA,0.685994753151408,NA,NA,NA,0.0638920660123407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993194737868814,NA,NA,NA,NA,0.0970285968608662,NA,0.0140063663149355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106201107411194,NA,NA,NA,NA,0.499659555720409,NA,NA,NA,NA,NA,NA,NA,0.615537439249377,NA,NA,NA,NA,0.142838712811405,NA,NA,NA,0.229238696245459,NA,0.209909335775563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507043691136919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621620434143719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617456914213605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00614789130714569,NA,NA,0.615326604310479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195285177909441,NA,NA,NA,NA,NA,NA,NA,0.133078112790654,NA,NA,NA,NA,NA,NA,0.506378921593073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170889101064721,NA,NA,NA,NA,NA,NA,NA
