"species","t","p","num_corr","BH_p"
"s__Streptococcus_sp._HSISS2",4.55162275228373,0.0688395785365628,1,0.0901207055695724
"s__Aggregatibacter_sp._2125159857",4.38973344090233,0.0712956765876136,1,0.0911000311952841
"s__Prevotella_nanceiensis",4.04127831750846,0.0772136666712271,1,0.0973103744349712
"s__Abiotrophia_defectiva",3.1843738340184,0.096855748563719,2,0.12041525497111
"s__Streptococcus_pneumoniae",2.97255377228538,0.103297273825718,1,0.126711322559547
"s__Schaalia_sp._ORNL0103",2.79895606611997,0.109225513739635,16,0.132220358737453
"s__Streptococcus_parasanguinis",2.42530291919006,0.124485084426564,9,0.147849728975123
"s__Neisseria_flavescens",2.40670689907466,0.125350857174561,5,0.147849728975123
"s__Veillonella_sp._CLA_AA_H247",2.27113832738365,0.132023720367171,5,0.153749142706073
"s__Neisseria_subflava",2.18158315466624,0.136810570657949,2,0.157332156256642
"s__Fusobacterium_periodonticum",2.02862402195274,0.145782003057425,3,0.165579559028186
"s__Rothia_aeria",1.7238668082947,0.16732024385172,4,0.185734975372849
"s__Actinomyces_sp._S6_Spd3",1.72081379643596,0.167565249521157,2,0.185734975372849
"s__Veillonella_atypica",1.43190361698251,0.194051847096817,1,0.212532975391752
"s__Streptococcus_sp._343_SSPC",1.36704535419839,0.201031348963835,1,0.21758687181968
"s__Neisseria_meningitidis",1.2910735746494,0.209775243774004,3,0.224410725897772
"s__Rothia_sp._HMSC072E10",1.09353042585657,0.235788658690381,6,0.249339731028909
"s__Lautropia_mirabilis",0.884371136212427,0.269507685545983,5,0.281758034888982
"s__Streptococcus_gordonii",0.833021077992042,0.278916606116898,2,0.288318289469153
"s__Veillonella_tobetsuensis",0.131720776200475,0.458311970044486,4,0.468496680489919
"s__Rothia_sp._HMSC062F03",-1.91003723164688,0.84647607700178,6,0.855778011913888
"s__Streptococcus_sp._HMSC056C01",-3.95068927005077,0.921086734367148,1,0.921086734367148
"s__Streptococcus_mitis",NA,NA,0,NA
"s__Gemella_haemolysans",NA,NA,0,NA
"s__Actinomyces_graevenitzii",NA,NA,0,NA
"s__Streptococcus_sp._263_SSPC",NA,NA,0,NA
"s__Veillonella_dispar",NA,NA,0,NA
"s__Streptococcus_vestibularis",NA,NA,0,NA
"s__Prevotella_jejuni",NA,NA,0,NA
"s__Granulicatella_adiacens",NA,NA,0,NA
"s__Haemophilus_sputorum",NA,NA,0,NA
"s__Streptococcus_sp._HMSC067H01",NA,NA,0,NA
"s__Streptococcus_sp._Marseille_Q3533",NA,NA,0,NA
"s__Alloprevotella_tannerae",NA,NA,0,NA
"s__Alloprevotella_sp._oral_taxon_473",NA,NA,0,NA
"s__Prevotella_salivae",NA,NA,0,NA
"s__Streptococcus_sp._UMB0029",NA,NA,0,NA
"s__Veillonella_nakazawae",NA,NA,0,NA
"s__Streptococcus_sp._F0442",NA,NA,0,NA
"s__Streptococcus_sp._HMSC034E03",NA,NA,0,NA
"s__Streptococcus_anginosus",NA,NA,0,NA
"s__Porphyromonas_sp._oral_taxon_279",NA,NA,0,NA
"s__Prevotella_vespertina",NA,NA,0,NA
"s__Fusobacterium_pseudoperiodonticum",NA,NA,0,NA
"s__Abiotrophia_sp._HMSC24B09",NA,NA,0,NA
"s__Prevotella_sp._oral_taxon_306",NA,NA,0,NA
"s__Streptococcus_sp._HMSC061D10",NA,NA,0,NA
"s__Haemophilus_influenzae",NA,NA,0,NA
"s__Leptotrichia_sp._oral_taxon_218",NA,NA,0,NA
"s__Alloprevotella_rava",NA,NA,0,NA
"s__Streptococcus_sp._Marseille_Q6470",NA,NA,0,NA
"s__Porphyromonas_endodontalis",NA,NA,0,NA
"s__Leptotrichia_sp._oral_taxon_417",NA,NA,0,NA
"s__Oribacterium_sinus",NA,NA,0,NA
"s__Streptococcus_sp._Marseille_Q0941",NA,NA,0,NA
"s__Streptococcus_sp._HMSC062D07",NA,NA,0,NA
"s__Aggregatibacter_segnis",NA,NA,0,NA
"s__Streptococcus_sp._Marseille_Q4154",NA,NA,0,NA
"s__Gemella_morbillorum",NA,NA,0,NA
"s__Haemophilus_sp._Marseille_Q0026",NA,NA,0,NA
"s__Leptotrichia_sp._oral_taxon_215",NA,NA,0,NA
"s__Leptotrichia_sp._oral_taxon_221",NA,NA,0,NA
"s__Streptococcus_sp._oral_taxon_061",NA,NA,0,NA
"s__Aggregatibacter_sp._oral_taxon_458",NA,NA,0,NA
"s__Candidatus_Nanosynbacter_sp._TM7_076",NA,NA,0,NA
"s__Lachnoanaerobaculum_sp._ICM7",NA,NA,0,NA
