Taxa,name,cooccurrence_g1,cooccurrence_g2,cor_g1,cor_g2,diff_cor,p,sign
data1 - s__Abiotrophia_defectiva,data2 - s__Blautia_luti,85,45,0.00880901821026042,0.30052639305324,0.291717374842979,0.112324888660037,g2+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - s__Collinsella_sp._TF05_9AC,86,44,-0.00501040796395292,-0.310043590513042,0.30503318254909,0.0982835136476079,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - s__Eubacterium_coprostanoligenes,86,46,-0.172900984135792,0.38947147103818,0.562372455173972,0.00182148262405857,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - s__Clostridium_sp._AF23_8,104,58,0.00583219605158241,-0.318741985819843,0.324574181871426,0.0449107283996755,g2-
data1 - s__Actinomyces_graevenitzii,data2 - s__Methanobrevibacter_smithii,78,47,0.0744306028808016,-0.322776935083704,0.397207537964505,0.0311264567626681,g2-
data1 - s__Actinomyces_graevenitzii,data2 - s__Prevotella_hominis,104,60,0.101482861177959,0.330142127768285,0.228659266590326,0.145482259123906,g2+
data1 - s__Actinomyces_naeslundii,data2 - s__Blautia_luti,129,67,0.0501079888671774,0.375437730637523,0.325329741770346,0.0247739573818264,g2+
data1 - s__Actinomyces_naeslundii,data2 - s__Blautia_schinkii,129,67,0.168094390074157,0.30700874841722,0.138914358343063,0.336475704832877,g2+
data1 - s__Actinomyces_naeslundii,data2 - s__Porcipelethomonas_ammoniilytica,117,62,0.0175863536770055,-0.357267020387009,0.374853374064015,0.0146833261840016,g2-
data1 - s__Actinomyces_naeslundii,data2 - s__Pseudoflavonifractor_capillosus,129,67,0.0485917535752024,-0.317642501987983,0.366234255563185,0.0138813836319192,g2-
data1 - s__Actinomyces_naeslundii,data2 - s__Pseudoflavonifractor_phocaeensis,129,67,0.0915254411515041,-0.313691410297691,0.405216851449195,0.00667061648715994,g2-
data1 - s__Actinomyces_naeslundii,data2 - s__Streptococcus_salivarius,106,49,0.0654142099191719,0.300271516100848,0.234857306181676,0.168304339701487,g2+
data1 - s__Actinomyces_oris,data2 - s__Lentihominibacter_faecis,133,74,0.0429436452876034,0.334761459436309,0.291817814148706,0.038616520161346,g2+
data1 - s__Actinomyces_oris,data2 - s__Mogibacterium_kristiansenii,130,73,-0.077857509937734,0.304304304076378,0.382161814014112,0.00841008911021612,g2+
data1 - s__Actinomyces_oris,data2 - s__Senegalimassilia_anaerobia,129,74,0.0471278409115178,0.30118636444221,0.254058523530692,0.0756087349359793,g2+
data1 - s__Actinomyces_sp._oral_taxon_172,data2 - s__Allisonella_histaminiformans,77,48,0.0757049052058595,0.311845664607548,0.236140759401688,0.191815952478262,g2+
data1 - s__Actinomyces_sp._oral_taxon_181,data2 - s__Bifidobacterium_longum,88,51,0.0612840284625221,0.364105635086471,0.302821606623949,0.0761038531592562,g2+
data1 - s__Actinomyces_sp._oral_taxon_181,data2 - s__Bifidobacterium_pseudocatenulatum,72,50,0.0709845643576335,0.303732034867595,0.232747470509962,0.199731860062815,g2+
data1 - s__Actinomyces_sp._oral_taxon_181,data2 - s__Clostridium_sp._AF43_10,61,43,-0.0934101836611231,-0.346950373315197,0.253540189654074,0.191766181628838,g2-
data1 - s__Actinomyces_sp._oral_taxon_181,data2 - s__Escherichia_coli,94,52,0.13912023962474,-0.356930312172264,0.496050551797004,0.0037630719244508,g2-
data1 - s__Actinomyces_sp._ph3,data2 - s__Adlercreutzia_equolifaciens,83,52,-0.067320568857445,0.384190795979467,0.451511364836912,0.00921308502429086,g2+
data1 - s__Actinomyces_sp._ph3,data2 - s__Bifidobacterium_adolescentis,61,42,0.0531458914812631,0.331939368855508,0.278793477374245,0.158787313340675,g2+
data1 - s__Actinomyces_sp._ph3,data2 - s__Bifidobacterium_longum,80,50,0.0455762762331413,0.311149605614795,0.265573329381653,0.135650682101642,g2+
data1 - s__Actinomyces_sp._ph3,data2 - s__Bifidobacterium_pseudocatenulatum,65,49,0.103749551095095,0.314226926972229,0.210477375877134,0.255867023825906,g2+
data1 - s__Actinomyces_sp._ph3,data2 - s__Collinsella_aerofaciens,85,52,0.105262813087122,0.335166953807971,0.229904140720849,0.1784011906771,g2+
data1 - s__Actinomyces_sp._ph3,data2 - s__Escherichia_coli,84,51,0.183957424617002,-0.395375528468514,0.579332953085516,0.000909248933768758,g2-
data1 - s__Actinomyces_sp._ph3,data2 - s__Suilimivivens_aceti,84,52,-0.0869974808864091,-0.305142586812574,0.218145105926165,0.207814098038104,g2-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Adlercreutzia_equolifaciens,95,61,0.0820542837184341,0.314577163672984,0.23252287995455,0.146615946133735,g2+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Anaerobutyricum_hallii,97,61,-0.127089661393502,0.498615379011339,0.62570504040484,5.25372728337192e-05,g2+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Blautia_obeum,97,61,-0.0091805070959406,0.361699198701581,0.370879705797521,0.020132839287907,g2+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Butyrivibrio_crossotus,95,61,0.0499246791210348,-0.346931809456178,0.396856488577213,0.014017418671546,g2-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Clostridium_sp._AF36_4,86,56,-0.026813592548393,-0.345029102516222,0.318215509967829,0.0582639680141406,g2-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Collinsella_aerofaciens,97,61,0.0222881235120033,0.331439244754327,0.309151121242324,0.0536838286792614,g2+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Coprococcus_comes,97,61,-0.00339572878486724,0.357242351222063,0.36063808000693,0.0239105763028749,g2+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Oribacterium_sp._oral_taxon_102,92,60,0.00381738737573113,-0.384833280892507,0.388650668268238,0.0157752796582709,g2-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Prevotella_copri,89,59,0.0404595435523814,-0.373484342889925,0.413943886442307,0.0116902650501969,g2-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Prevotella_stercorea,84,54,-0.0327580881358658,-0.404383278328714,0.371625190192848,0.0266968201094622,g2-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Pseudoflavonifractor_sp._MSJ_30,96,61,0.0371383247524205,-0.371646715255159,0.40878504000758,0.0106188177675903,g2-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Ruminococcus_gnavus,97,61,0.112759669502715,0.318924315617829,0.206164646115114,0.193305132958693,g2+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Ruminococcus_sp._210702_SL_1_03,91,60,0.069441763154568,-0.336473239384664,0.405915002539232,0.0135759937364184,g2-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Suilimivivens_aceti,96,61,-0.14917418403215,-0.366608940819006,0.217434756786856,0.161577498199322,g2-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - s__Vescimonas_fastidiosa,93,61,0.0117720776463005,-0.32875013414785,0.340522211794151,0.0359400344454424,g2-
data1 - s__Aggregatibacter_segnis,data2 - s__Faecalibacillus_faecis,116,60,-0.0805320541877851,0.307724022685984,0.388256076873769,0.0141136410302034,g2+
data1 - s__Aggregatibacter_segnis,data2 - s__Faecalibacterium_sp._CLA_AA_H233,127,60,0.177953783696767,0.320931530570372,0.142977746873605,0.339604544825373,g2+
data1 - s__Aggregatibacter_segnis,data2 - s__Lachnoclostridium_sp._210928_DFI_6_3,123,58,0.152643572459526,0.310199010655475,0.157555438195949,0.3053225465123,g2+
data1 - s__Aggregatibacter_segnis,data2 - s__Prevotella_pectinovora,95,51,-0.0315790779594161,0.325637449250014,0.35721652720943,0.0379501833404496,g2+
data1 - s__Aggregatibacter_sp._2125159857,data2 - s__Agathobaculum_butyriciproducens,110,50,0.000382708832785659,0.301639502594703,0.301256793761917,0.0755891397043595,g2+
