Taxa,name,cooccurrence_g1,cooccurrence_g2,cor_g1,cor_g2,diff_cor,p,sign
s__Absicoccus_porci,s__Catenibacterium_mitsuokai,92,64,0.347115769317965,-0.00438624937714979,0.351502018695115,0.0274415280186973,g1+
s__Absicoccus_porci,s__Collinsella_tanakaei,94,65,0.266425079162696,0.347792458810033,0.0813673796473372,0.585042579930705,g2+
s__Absicoccus_porci,s__Eubacterium_sp._AF22_8LB,83,60,0.319501106146103,-0.0165383754236351,0.336039481569738,0.0449005853271947,g1+
s__Absicoccus_porci,s__Extibacter_muris,94,65,0.0332403472206768,-0.305205182585886,0.338445529806563,0.0343197291577162,g2-
s__Absicoccus_porci,s__Faecalibacterium_sp._Marseille_Q4896,94,63,-0.108703273933503,-0.3076738195768,0.198970545643297,0.209188551197678,g2-
s__Absicoccus_porci,s__Olsenella_uli,93,65,0.443308608885568,0.251057200308593,0.192251408576975,0.182941316025675,g1+
s__Absicoccus_porci,s__Paratractidigestivibacter_faecalis,90,64,0.423099071306821,0.261275580860609,0.161823490446212,0.270580972165653,g1+
s__Absicoccus_porci,s__Parolsenella_catena,87,65,0.416747104725387,0.186595978630099,0.230151126095288,0.127847583985226,g1+
s__Absicoccus_porci,s__Parolsenella_massiliensis,83,63,0.335981567171397,0.103629178118423,0.232352389052973,0.150487183286629,g1+
s__Absicoccus_porci,s__Phocaeicola_vulgatus,93,65,-0.318142903303697,-0.0920099733888266,0.226132929914871,0.150481181031647,g1-
s__Absicoccus_porci,s__Roseburia_inulinivorans,94,65,0.0259572981371707,-0.338788086618236,0.364745384755407,0.0214715691405634,g2-
s__Absicoccus_porci,s__Schaalia_odontolytica,88,61,0.326122787560375,0.229934858556468,0.0961879290039062,0.540025252393006,g1+
s__Adlercreutzia_equolifaciens,s__Akkermansia_muciniphila,128,65,0.367482053361295,-0.00592551654898438,0.373407569910279,0.0117376887787193,g1+
s__Adlercreutzia_equolifaciens,s__Anaerobutyricum_hallii,149,82,0.117672865405766,0.309658419018132,0.191985553612366,0.148207250501683,g2+
s__Adlercreutzia_equolifaciens,s__Anaerobutyricum_soehngenii,149,82,0.0870451925526321,-0.307575720911213,0.394620913463846,0.00372393062151821,g2-
s__Adlercreutzia_equolifaciens,s__Anaerotardibacter_sp._CLA_AA_M13,140,80,0.255603203648319,0.325129084894915,0.0695258812465958,0.59375107374309,g2+
s__Adlercreutzia_equolifaciens,s__Blautia_faecis,149,82,0.264542738229926,0.33149145024021,0.0669487120102841,0.598639127130908,g2+
s__Adlercreutzia_equolifaciens,s__Blautia_glucerasea,149,82,0.108802557815464,0.355760989770774,0.24695843195531,0.0599027236725012,g2+
