Taxa,name,cooccurrence_g1,cooccurrence_g2,cor_g1,cor_g2,diff_cor,p,sign
data1 - s__Abiotrophia_defectiva,data2 - HMDB0001119,84,45,-0.0965582009408911,-0.308685433109315,0.212127232168424,0.242505348828354,g2-
data1 - s__Abiotrophia_defectiva,data2 - HMDB0012884,84,45,0.0583729214549775,-0.30924032010639,0.367613241561368,0.0467327291998028,g2-
data1 - s__Abiotrophia_defectiva,data2 - HMDB0013751,84,45,-0.106267799204031,-0.308633585736104,0.202365786532073,0.264058034998419,g2-
data1 - s__Abiotrophia_defectiva,data2 - HMDB0015240,84,45,-0.0998803459609122,-0.364051572913426,0.264171226952513,0.138986708746489,g2-
data1 - s__Abiotrophia_defectiva,data2 - HMDB0029918,84,45,0.309814735749047,0.196569632079631,0.113245103669416,0.523932448149022,g1+
data1 - s__Abiotrophia_defectiva,data2 - HMDB0060426,84,45,0.37737714510387,0.0200987383327942,0.357278406771075,0.0474625086357048,g1+
data1 - s__Abiotrophia_defectiva,data2 - HMDB0241748,84,45,0.0463314032595578,0.3081535769803,0.261822173720742,0.152367568878999,g2+
data1 - s__Abiotrophia_defectiva,data2 - HMDB0302405,84,45,-0.0894155285638596,-0.3998237927617,0.31040826419784,0.079187952829463,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - HMDB0000706,93,47,-0.0701407478757052,0.316256487191427,0.386397235067133,0.0306040645129546,g2+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - HMDB0001442,93,47,-0.117260290140103,-0.352147341375119,0.234887051235016,0.173974694268982,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - HMDB0003040,93,47,0.0379594389465972,0.309288046076994,0.271328607130397,0.125568569440888,g2+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - HMDB0006048,93,47,0.0590133746625482,0.332820950799736,0.273807576137188,0.11882421339154,g2+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - HMDB0010397,93,47,0.0955305409134242,0.353692317505918,0.258161776592494,0.136587183025565,g2+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - HMDB0015240,93,47,-0.0926770389536951,-0.365718833499647,0.273041794545952,0.114251576518415,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - HMDB0059611,93,47,0.0812324236209968,0.345321373847076,0.26408895022608,0.129741308735179,g2+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - HMDB0253472,93,47,-0.0162970236050723,-0.316943293027273,0.3006462694222,0.0899228333313564,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - HMDB0000628,134,73,0.16000031346693,-0.316495239986342,0.476495553453272,0.000953810378119035,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - HMDB0003040,134,73,-0.00538717004866197,-0.36606324509848,0.360676075049818,0.0105755270454815,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - HMDB0011759,134,73,-0.0124884005575547,0.316715432732664,0.329203833290219,0.0214626643265172,g2+
